,Active Dem,Active Dem Forecast,Active Rep,Active Rep Forecast,Active Uaf,Active Uaf Forecast,County,Label
2012-11-28,800.0,,2644.0,,1234.0,,Yuma,REP
2012-12-28,806.0,,2660.0,,1277.0,,Yuma,REP
2013-01-28,809.0,,2664.0,,1282.0,,Yuma,REP
2013-02-28,812.0,,2672.0,,1288.0,,Yuma,REP
2013-03-28,812.0,,2683.0,,1304.0,,Yuma,REP
2013-04-28,814.0,,2688.0,,1314.0,,Yuma,REP
2013-05-28,819.0,,2692.0,,1321.0,,Yuma,REP
2013-06-28,821.0,,2699.0,,1332.0,,Yuma,REP
2013-07-28,909.0,,2924.0,,1632.0,,Yuma,REP
2013-08-28,899.0,,2901.0,,1627.0,,Yuma,REP
2013-09-28,903.0,,2900.0,,1641.0,,Yuma,REP
2013-10-28,904.0,,2906.0,,1643.0,,Yuma,REP
2013-11-28,854.0,,2774.0,,1539.0,,Yuma,REP
2013-12-28,863.0,,2798.0,,1565.0,,Yuma,REP
2014-01-28,867.0,,2804.0,,1572.0,,Yuma,REP
2014-02-28,868.0,,2810.0,,1579.0,,Yuma,REP
2014-03-28,867.0,,2831.0,,1597.0,,Yuma,REP
2014-04-28,865.0,,2850.0,,1586.0,,Yuma,REP
2014-05-28,854.0,,2948.0,,1531.0,,Yuma,REP
2014-06-28,857.0,,2997.0,,1508.0,,Yuma,REP
2014-07-28,820.0,,2922.0,,1526.0,,Yuma,REP
2014-08-28,825.0,,2921.0,,1542.0,,Yuma,REP
2014-09-28,825.0,,2946.0,,1549.0,,Yuma,REP
2014-10-28,832.0,,2986.0,,1572.0,,Yuma,REP
2014-11-28,830.0,,2981.0,,1499.0,,Yuma,REP
2014-12-28,825.0,,2987.0,,1511.0,,Yuma,REP
2015-01-28,813.0,,2986.0,,1515.0,,Yuma,REP
2015-02-28,812.0,,2989.0,,1522.0,,Yuma,REP
2015-03-28,809.0,,2987.0,,1536.0,,Yuma,REP
2015-04-28,811.0,,2974.0,,1540.0,,Yuma,REP
2015-05-28,811.0,,2972.0,,1548.0,,Yuma,REP
2015-06-28,807.0,,2976.0,,1551.0,,Yuma,REP
2015-07-28,805.0,,2968.0,,1555.0,,Yuma,REP
2015-08-28,802.0,,2966.0,,1567.0,,Yuma,REP
2015-09-28,804.0,,2972.0,,1570.0,,Yuma,REP
2015-10-28,811.0,,3004.0,,1581.0,,Yuma,REP
2015-11-28,786.0,,2917.0,,1529.0,,Yuma,REP
2015-12-28,786.0,,2920.0,,1530.0,,Yuma,REP
2016-01-28,792.0,,2931.0,,1545.0,,Yuma,REP
2016-02-28,798.0,,2939.0,,1558.0,,Yuma,REP
2016-03-28,812.0,,2940.0,,1570.0,,Yuma,REP
2016-04-28,819.0,,2942.0,,1589.0,,Yuma,REP
2016-05-28,823.0,,2967.0,,1567.0,,Yuma,REP
2016-06-28,831.0,,3002.0,,1538.0,,Yuma,REP
2016-07-28,811.0,,2959.0,,1549.0,,Yuma,REP
2016-08-28,810.0,,2972.0,,1568.0,,Yuma,REP
2016-09-28,819.0,,2995.0,,1593.0,,Yuma,REP
2016-10-28,839.0,,3073.0,,1640.0,,Yuma,REP
2016-11-28,832.0,,3089.0,,1622.0,,Yuma,REP
2016-12-28,829.0,,3096.0,,1627.0,,Yuma,REP
2017-01-28,831.0,,3099.0,,1638.0,,Yuma,REP
2017-02-28,828.0,,3091.0,,1656.0,,Yuma,REP
2017-03-28,824.0,,3098.0,,1675.0,,Yuma,REP
2017-04-28,817.0,,3086.0,,1683.0,,Yuma,REP
2017-05-28,817.0,,3085.0,,1693.0,,Yuma,REP
2017-06-28,816.0,,3087.0,,1708.0,,Yuma,REP
2017-07-28,806.0,,3087.0,,1729.0,,Yuma,REP
2017-08-28,801.0,,3084.0,,1763.0,,Yuma,REP
2017-09-28,796.0,,3088.0,,1790.0,,Yuma,REP
2017-10-28,796.0,,3080.0,,1806.0,,Yuma,REP
2017-11-28 00:00:00,,761.9792965944639,,3024.497860372607,,1762.9237668290855,Yuma,REP
2017-12-28 00:00:00,,755.2005912234159,,3034.51701372416,,1798.9327783947579,Yuma,REP
2018-01-28 00:00:00,,758.6576010245407,,3052.731259911685,,1838.6785675304218,Yuma,REP
2018-02-28 00:00:00,,756.6645837151402,,3053.733352729311,,1874.6618770886346,Yuma,REP
2018-03-28 00:00:00,,756.9392796862394,,3061.0912612051875,,1915.0426372070413,Yuma,REP
2018-04-28 00:00:00,,754.1476985249478,,3063.241229059191,,1946.6667741955666,Yuma,REP
2018-05-28 00:00:00,,747.6742969029663,,3093.9165689222236,,1957.6675270278843,Yuma,REP
2018-06-28 00:00:00,,751.1472179516669,,3117.243499838094,,1974.7437381203058,Yuma,REP
2018-07-28 00:00:00,,739.827191772849,,3088.397073627759,,2022.265287777252,Yuma,REP
2018-08-28 00:00:00,,727.0470109318787,,3072.0964643711914,,2063.33097536202,Yuma,REP
2018-09-28 00:00:00,,721.7140950688938,,3087.6890002077566,,2106.3645516918477,Yuma,REP
2018-10-28 00:00:00,,726.0015372777397,,3124.805837353406,,2159.648581119255,Yuma,REP
2018-11-28 00:00:00,,709.9777345305089,,3108.350088393386,,2139.3510663708594,Yuma,REP
2018-12-28 00:00:00,,708.0457159463475,,3119.3438539516883,,2187.466291800759,Yuma,REP
2019-01-28 00:00:00,,698.049406504383,,3122.0668891614996,,2229.727575022655,Yuma,REP
2019-02-28 00:00:00,,693.048887629095,,3123.7847624840842,,2280.2783593622426,Yuma,REP
2019-03-28 00:00:00,,687.4045188561776,,3131.590177802025,,2337.484889100478,Yuma,REP
2012-11-28,9767.0,,9781.0,,10136.0,,La Plata,DEM
2012-12-28,9842.0,,9855.0,,10362.0,,La Plata,DEM
2013-01-28,9880.0,,9887.0,,10470.0,,La Plata,DEM
2013-02-28,9903.0,,9930.0,,10570.0,,La Plata,DEM
2013-03-28,9919.0,,9967.0,,10661.0,,La Plata,DEM
2013-04-28,9801.0,,9958.0,,10577.0,,La Plata,DEM
2013-05-28,9834.0,,9985.0,,10672.0,,La Plata,DEM
2013-06-28,9873.0,,10000.0,,10745.0,,La Plata,DEM
2013-07-28,10839.0,,10941.0,,12836.0,,La Plata,DEM
2013-08-28,10872.0,,10965.0,,12922.0,,La Plata,DEM
2013-09-28,10906.0,,10986.0,,12993.0,,La Plata,DEM
2013-10-28,10930.0,,10993.0,,13060.0,,La Plata,DEM
2013-11-28,9776.0,,10002.0,,11293.0,,La Plata,DEM
2013-12-28,9839.0,,10093.0,,11476.0,,La Plata,DEM
2014-01-28,9899.0,,10152.0,,11595.0,,La Plata,DEM
2014-02-28,9993.0,,10230.0,,11796.0,,La Plata,DEM
2014-03-28,10029.0,,10270.0,,11893.0,,La Plata,DEM
2014-04-28,10034.0,,10267.0,,11942.0,,La Plata,DEM
2014-05-28,10203.0,,10406.0,,11650.0,,La Plata,DEM
2014-06-28,10294.0,,10511.0,,11559.0,,La Plata,DEM
2014-07-28,9798.0,,10142.0,,11628.0,,La Plata,DEM
2014-08-28,9894.0,,10213.0,,11681.0,,La Plata,DEM
2014-09-28,10060.0,,10301.0,,12066.0,,La Plata,DEM
2014-10-28,10280.0,,10485.0,,12334.0,,La Plata,DEM
2014-11-28,10174.0,,10383.0,,11694.0,,La Plata,DEM
2014-12-28,10194.0,,10425.0,,11885.0,,La Plata,DEM
2015-01-28,10231.0,,10437.0,,11957.0,,La Plata,DEM
2015-02-28,10250.0,,10441.0,,12006.0,,La Plata,DEM
2015-03-28,10240.0,,10442.0,,12087.0,,La Plata,DEM
2015-04-28,10150.0,,10415.0,,11932.0,,La Plata,DEM
2015-05-28,10177.0,,10439.0,,12002.0,,La Plata,DEM
2015-06-28,10191.0,,10442.0,,12017.0,,La Plata,DEM
2015-07-28,10215.0,,10422.0,,12096.0,,La Plata,DEM
2015-08-28,10254.0,,10412.0,,12062.0,,La Plata,DEM
2015-09-28,10307.0,,10417.0,,12127.0,,La Plata,DEM
2015-10-28,10392.0,,10460.0,,12195.0,,La Plata,DEM
2015-11-28,9943.0,,10020.0,,11373.0,,La Plata,DEM
2015-12-28,10294.0,,10124.0,,11381.0,,La Plata,DEM
2016-01-28,10620.0,,10238.0,,11384.0,,La Plata,DEM
2016-02-28,10815.0,,10327.0,,11354.0,,La Plata,DEM
2016-03-28,11002.0,,10419.0,,11435.0,,La Plata,DEM
2016-04-28,11068.0,,10471.0,,11545.0,,La Plata,DEM
2016-05-28,11326.0,,10620.0,,11414.0,,La Plata,DEM
2016-06-28,11543.0,,10758.0,,11256.0,,La Plata,DEM
2016-07-28,11106.0,,10379.0,,11532.0,,La Plata,DEM
2016-08-28,11268.0,,10492.0,,11594.0,,La Plata,DEM
2016-09-28,11687.0,,10676.0,,12298.0,,La Plata,DEM
2016-10-28,12177.0,,11153.0,,13290.0,,La Plata,DEM
2016-11-28,12243.0,,11286.0,,13208.0,,La Plata,DEM
2016-12-28,12236.0,,11323.0,,13323.0,,La Plata,DEM
2017-01-28,12228.0,,11317.0,,13380.0,,La Plata,DEM
2017-02-28,12236.0,,11322.0,,13432.0,,La Plata,DEM
2017-03-28,12220.0,,11328.0,,13526.0,,La Plata,DEM
2017-04-28,12041.0,,11243.0,,13369.0,,La Plata,DEM
2017-05-28,12050.0,,11249.0,,13477.0,,La Plata,DEM
2017-06-28,12067.0,,11269.0,,13577.0,,La Plata,DEM
2017-07-28,12040.0,,11258.0,,13702.0,,La Plata,DEM
2017-08-28,12041.0,,11262.0,,13857.0,,La Plata,DEM
2017-09-28,12054.0,,11269.0,,14060.0,,La Plata,DEM
2017-10-28,12067.0,,11272.0,,14240.0,,La Plata,DEM
2017-11-28 00:00:00,,11751.865043114703,,10902.245451887458,,13550.45085376535,La Plata,DEM
2017-12-28 00:00:00,,11889.186923304369,,10959.136888069499,,13704.115118583386,La Plata,DEM
2018-01-28 00:00:00,,12103.315527870825,,11030.99815961024,,13824.35543745459,La Plata,DEM
2018-02-28 00:00:00,,12189.349274741036,,11055.624890450654,,13955.590913707309,La Plata,DEM
2018-03-28 00:00:00,,12241.426341113003,,11085.447973984927,,14132.215753340124,La Plata,DEM
2018-04-28 00:00:00,,12203.59795424754,,11072.978948359812,,14158.940312643641,La Plata,DEM
2018-05-28 00:00:00,,12324.606274956206,,11153.417160696907,,14180.421842424023,La Plata,DEM
2018-06-28 00:00:00,,12424.924313101808,,11184.605534806338,,14179.305791629784,La Plata,DEM
2018-07-28 00:00:00,,12260.080368900071,,11088.126915901974,,14501.497328480174,La Plata,DEM
2018-08-28 00:00:00,,12266.354531729803,,10987.824604926771,,14488.313036357042,La Plata,DEM
2018-09-28 00:00:00,,12439.562725274918,,11055.284057460667,,14903.545249317398,La Plata,DEM
2018-10-28 00:00:00,,12652.865882952805,,11224.93271327229,,15375.929855414952,La Plata,DEM
2018-11-28 00:00:00,,12511.310720329748,,11046.741679334436,,14941.346072031132,La Plata,DEM
2018-12-28 00:00:00,,12631.34467273884,,11105.530951762219,,15176.39345952095,La Plata,DEM
2019-01-28 00:00:00,,12668.496345942021,,11082.772211386837,,15359.935172731839,La Plata,DEM
2019-02-28 00:00:00,,12763.983638551677,,11102.8069507291,,15533.240646746883,La Plata,DEM
2019-03-28 00:00:00,,12852.12523853984,,11121.608751800855,,15712.033795237214,La Plata,DEM
2012-11-28,1559.0,,652.0,,900.0,,Lake,DEM
2012-12-28,1558.0,,651.0,,899.0,,Lake,DEM
2013-01-28,1556.0,,651.0,,899.0,,Lake,DEM
2013-02-28,1554.0,,656.0,,910.0,,Lake,DEM
2013-03-28,1557.0,,661.0,,943.0,,Lake,DEM
2013-04-28,1557.0,,663.0,,959.0,,Lake,DEM
2013-05-28,1555.0,,661.0,,960.0,,Lake,DEM
2013-06-28,1560.0,,660.0,,964.0,,Lake,DEM
2013-07-28,2063.0,,899.0,,1731.0,,Lake,DEM
2013-08-28,2075.0,,909.0,,1750.0,,Lake,DEM
2013-09-28,2077.0,,909.0,,1749.0,,Lake,DEM
2013-10-28,2075.0,,916.0,,1761.0,,Lake,DEM
2013-11-28,1608.0,,667.0,,1133.0,,Lake,DEM
2013-12-28,1608.0,,667.0,,1132.0,,Lake,DEM
2014-01-28,1619.0,,687.0,,1164.0,,Lake,DEM
2014-02-28,1616.0,,688.0,,1158.0,,Lake,DEM
2014-03-28,1613.0,,693.0,,1162.0,,Lake,DEM
2014-04-28,1609.0,,699.0,,1163.0,,Lake,DEM
2014-05-28,1616.0,,705.0,,1096.0,,Lake,DEM
2014-06-28,1663.0,,720.0,,1063.0,,Lake,DEM
2014-07-28,1653.0,,722.0,,1067.0,,Lake,DEM
2014-08-28,1646.0,,723.0,,1075.0,,Lake,DEM
2014-09-28,1649.0,,723.0,,1100.0,,Lake,DEM
2014-10-28,1679.0,,749.0,,1196.0,,Lake,DEM
2014-11-28,1715.0,,758.0,,1245.0,,Lake,DEM
2014-12-28,1710.0,,760.0,,1243.0,,Lake,DEM
2015-01-28,1709.0,,759.0,,1248.0,,Lake,DEM
2015-02-28,1665.0,,740.0,,1225.0,,Lake,DEM
2015-03-28,1649.0,,735.0,,1215.0,,Lake,DEM
2015-04-28,1642.0,,733.0,,1222.0,,Lake,DEM
2015-05-28,1641.0,,727.0,,1232.0,,Lake,DEM
2015-06-28,1643.0,,724.0,,1236.0,,Lake,DEM
2015-07-28,1654.0,,724.0,,1235.0,,Lake,DEM
2015-08-28,1655.0,,730.0,,1243.0,,Lake,DEM
2015-09-28,1668.0,,741.0,,1247.0,,Lake,DEM
2015-10-28,1689.0,,747.0,,1274.0,,Lake,DEM
2015-11-28,1562.0,,688.0,,1089.0,,Lake,DEM
2015-12-28,1594.0,,692.0,,1101.0,,Lake,DEM
2016-01-28,1622.0,,697.0,,1100.0,,Lake,DEM
2016-02-28,1650.0,,699.0,,1107.0,,Lake,DEM
2016-03-28,1673.0,,708.0,,1118.0,,Lake,DEM
2016-04-28,1685.0,,711.0,,1133.0,,Lake,DEM
2016-05-28,1692.0,,722.0,,1129.0,,Lake,DEM
2016-06-28,1763.0,,724.0,,1068.0,,Lake,DEM
2016-07-28,1690.0,,692.0,,1081.0,,Lake,DEM
2016-08-28,1729.0,,705.0,,1172.0,,Lake,DEM
2016-09-28,1752.0,,737.0,,1241.0,,Lake,DEM
2016-10-28,1839.0,,776.0,,1339.0,,Lake,DEM
2016-11-28,1882.0,,800.0,,1434.0,,Lake,DEM
2016-12-28,1872.0,,804.0,,1438.0,,Lake,DEM
2017-01-28,1871.0,,801.0,,1439.0,,Lake,DEM
2017-02-28,1869.0,,801.0,,1434.0,,Lake,DEM
2017-03-28,1864.0,,803.0,,1453.0,,Lake,DEM
2017-04-28,1866.0,,803.0,,1448.0,,Lake,DEM
2017-05-28,1863.0,,804.0,,1475.0,,Lake,DEM
2017-06-28,1849.0,,812.0,,1499.0,,Lake,DEM
2017-07-28,1834.0,,812.0,,1512.0,,Lake,DEM
2017-08-28,1841.0,,824.0,,1544.0,,Lake,DEM
2017-09-28,1830.0,,822.0,,1562.0,,Lake,DEM
2017-10-28,1829.0,,824.0,,1586.0,,Lake,DEM
2017-11-28 00:00:00,,1733.4017653027809,,776.5137375304172,,1476.2537080893374,Lake,DEM
2017-12-28 00:00:00,,1738.5064857584064,,774.926156257697,,1490.9753798682839,Lake,DEM
2018-01-28 00:00:00,,1757.5064889422404,,785.5010459563073,,1522.7497910214981,Lake,DEM
2018-02-28 00:00:00,,1749.3184579718359,,780.0094211994244,,1528.8317262886294,Lake,DEM
2018-03-28 00:00:00,,1743.962524826644,,783.9396463606907,,1548.9182750574337,Lake,DEM
2018-04-28 00:00:00,,1740.8471233006737,,784.3784052800286,,1566.5424492720388,Lake,DEM
2018-05-28 00:00:00,,1740.3950918588637,,786.1417739045851,,1572.3930654808237,Lake,DEM
2018-06-28 00:00:00,,1751.5204813028502,,787.7273898211846,,1554.5621277474752,Lake,DEM
2018-07-28 00:00:00,,1747.8444292213412,,787.3045949105484,,1610.1716748800172,Lake,DEM
2018-08-28 00:00:00,,1703.1860953628563,,770.7037431448517,,1588.911949427956,Lake,DEM
2018-09-28 00:00:00,,1706.4847091437134,,779.7894823031611,,1632.773909534807,Lake,DEM
2018-10-28 00:00:00,,1741.41799990336,,798.7274068881411,,1716.5607706320966,Lake,DEM
2018-11-28 00:00:00,,1719.2181137136408,,791.5075047109173,,1716.3805581617964,Lake,DEM
2018-12-28 00:00:00,,1719.1774169890543,,794.5251135598138,,1739.4317923207204,Lake,DEM
2019-01-28 00:00:00,,1705.6545120663761,,791.7775302453226,,1757.8841276814148,Lake,DEM
2019-02-28 00:00:00,,1694.842814936113,,785.7563567116003,,1770.9359024852922,Lake,DEM
2019-03-28 00:00:00,,1689.421473356043,,784.0297620059775,,1796.5368444011353,Lake,DEM
2012-11-28,51489.0,,63543.0,,67270.0,,Larimer,DEM
2012-12-28,51796.0,,63795.0,,68453.0,,Larimer,DEM
2013-01-28,51959.0,,63999.0,,69065.0,,Larimer,DEM
2013-02-28,52143.0,,64286.0,,69860.0,,Larimer,DEM
2013-03-28,52177.0,,64381.0,,70348.0,,Larimer,DEM
2013-04-28,52197.0,,64427.0,,70655.0,,Larimer,DEM
2013-05-28,52170.0,,64431.0,,70990.0,,Larimer,DEM
2013-06-28,52249.0,,64522.0,,71453.0,,Larimer,DEM
2013-07-28,55894.0,,69197.0,,82936.0,,Larimer,DEM
2013-08-28,55253.0,,68410.0,,82157.0,,Larimer,DEM
2013-09-28,55363.0,,68518.0,,82699.0,,Larimer,DEM
2013-10-28,55455.0,,68584.0,,83308.0,,Larimer,DEM
2013-11-28,51302.0,,64630.0,,75088.0,,Larimer,DEM
2013-12-28,51608.0,,65040.0,,76249.0,,Larimer,DEM
2014-01-28,51752.0,,65295.0,,76884.0,,Larimer,DEM
2014-02-28,51940.0,,65572.0,,77683.0,,Larimer,DEM
2014-03-28,52026.0,,65728.0,,78288.0,,Larimer,DEM
2014-04-28,52118.0,,65916.0,,78860.0,,Larimer,DEM
2014-05-28,52900.0,,66902.0,,77521.0,,Larimer,DEM
2014-06-28,53334.0,,67537.0,,77156.0,,Larimer,DEM
2014-07-28,51337.0,,65543.0,,77800.0,,Larimer,DEM
2014-08-28,51722.0,,65808.0,,78694.0,,Larimer,DEM
2014-09-28,52420.0,,66544.0,,80310.0,,Larimer,DEM
2014-10-28,53772.0,,67904.0,,82925.0,,Larimer,DEM
2014-11-28,53363.0,,67528.0,,79328.0,,Larimer,DEM
2014-12-28,53472.0,,67720.0,,80076.0,,Larimer,DEM
2015-01-28,53313.0,,67622.0,,79977.0,,Larimer,DEM
2015-02-28,53237.0,,67549.0,,79938.0,,Larimer,DEM
2015-03-28,53378.0,,67744.0,,80690.0,,Larimer,DEM
2015-04-28,53458.0,,67836.0,,81329.0,,Larimer,DEM
2015-05-28,53530.0,,67912.0,,81802.0,,Larimer,DEM
2015-06-28,53623.0,,67955.0,,82296.0,,Larimer,DEM
2015-07-28,53774.0,,67970.0,,82648.0,,Larimer,DEM
2015-08-28,54125.0,,68074.0,,83098.0,,Larimer,DEM
2015-09-28,54536.0,,68223.0,,83391.0,,Larimer,DEM
2015-10-28,55162.0,,68434.0,,83848.0,,Larimer,DEM
2015-11-28,52792.0,,65901.0,,78310.0,,Larimer,DEM
2015-12-28,54154.0,,66122.0,,78123.0,,Larimer,DEM
2016-01-28,55284.0,,66657.0,,78264.0,,Larimer,DEM
2016-02-28,56612.0,,67227.0,,78358.0,,Larimer,DEM
2016-03-28,57697.0,,67803.0,,78876.0,,Larimer,DEM
2016-04-28,58058.0,,68074.0,,79698.0,,Larimer,DEM
2016-05-28,59370.0,,68889.0,,78755.0,,Larimer,DEM
2016-06-28,60422.0,,69624.0,,78139.0,,Larimer,DEM
2016-07-28,58513.0,,67704.0,,79900.0,,Larimer,DEM
2016-08-28,60016.0,,68536.0,,82692.0,,Larimer,DEM
2016-09-28,61920.0,,69810.0,,86253.0,,Larimer,DEM
2016-10-28,64104.0,,72620.0,,91160.0,,Larimer,DEM
2016-11-28,64438.0,,73412.0,,90798.0,,Larimer,DEM
2016-12-28,64322.0,,73419.0,,91377.0,,Larimer,DEM
2017-01-28,64218.0,,73323.0,,91666.0,,Larimer,DEM
2017-02-28,64180.0,,73286.0,,91965.0,,Larimer,DEM
2017-03-28,64194.0,,73287.0,,92545.0,,Larimer,DEM
2017-04-28,64199.0,,73274.0,,92893.0,,Larimer,DEM
2017-05-28,64239.0,,73264.0,,93325.0,,Larimer,DEM
2017-06-28,64262.0,,73275.0,,93959.0,,Larimer,DEM
2017-07-28,64031.0,,73196.0,,94373.0,,Larimer,DEM
2017-08-28,64194.0,,73212.0,,95224.0,,Larimer,DEM
2017-09-28,64237.0,,73254.0,,95797.0,,Larimer,DEM
2017-10-28,64323.0,,73270.0,,96616.0,,Larimer,DEM
2017-11-28 00:00:00,,62099.55083879588,,71923.8179157116,,92580.25136465083,Larimer,DEM
2017-12-28 00:00:00,,61961.5083697691,,72153.10049549156,,93275.18475257291,Larimer,DEM
2018-01-28 00:00:00,,61874.15085278306,,72637.0229027633,,93813.27582498516,Larimer,DEM
2018-02-28 00:00:00,,61614.17688835212,,72864.74685977891,,94175.2925375447,Larimer,DEM
2018-03-28 00:00:00,,61191.868402299915,,73235.23774754137,,94931.43409277129,Larimer,DEM
2018-04-28 00:00:00,,60604.634345820385,,73441.91075889199,,95622.26837316455,Larimer,DEM
2018-05-28 00:00:00,,60465.87122729104,,73962.4718104585,,95449.96314692033,Larimer,DEM
2018-06-28 00:00:00,,60176.040219120536,,74415.93899811436,,95723.4717651826,Larimer,DEM
2018-07-28 00:00:00,,58676.18332672827,,73735.25551964008,,97335.06964562665,Larimer,DEM
2018-08-28 00:00:00,,58041.62871040446,,73665.22717746132,,98153.2689925479,Larimer,DEM
2018-09-28 00:00:00,,57993.7628336292,,74302.85306917789,,99711.42376609582,Larimer,DEM
2018-10-28 00:00:00,,58176.37643202945,,75495.5316992422,,101894.48068208597,Larimer,DEM
2018-11-28 00:00:00,,56513.47371958517,,75101.4413835939,,98864.05455593509,Larimer,DEM
2018-12-28 00:00:00,,55958.57520423184,,75498.61693003081,,99634.91589789662,Larimer,DEM
2019-01-28 00:00:00,,54932.41217917537,,75560.15407022357,,99851.60638904768,Larimer,DEM
2019-02-28 00:00:00,,54306.84225956804,,75861.6842145434,,100280.07512359972,Larimer,DEM
2019-03-28 00:00:00,,53574.998937217075,,76210.75063670133,,101092.31742213044,Larimer,DEM
2012-11-28,3763.0,,1833.0,,1378.0,,Las Animas,Swing
2012-12-28,3780.0,,1863.0,,1422.0,,Las Animas,Swing
2013-01-28,3796.0,,1873.0,,1444.0,,Las Animas,Swing
2013-02-28,3802.0,,1875.0,,1445.0,,Las Animas,Swing
2013-03-28,3798.0,,1876.0,,1450.0,,Las Animas,Swing
2013-04-28,3796.0,,1872.0,,1450.0,,Las Animas,Swing
2013-05-28,3804.0,,1880.0,,1464.0,,Las Animas,Swing
2013-06-28,3800.0,,1881.0,,1462.0,,Las Animas,Swing
2013-07-28,4333.0,,2093.0,,1965.0,,Las Animas,Swing
2013-08-28,4302.0,,2039.0,,1957.0,,Las Animas,Swing
2013-09-28,4293.0,,2048.0,,1973.0,,Las Animas,Swing
2013-10-28,4302.0,,2054.0,,2017.0,,Las Animas,Swing
2013-11-28,4083.0,,1844.0,,1798.0,,Las Animas,Swing
2013-12-28,4097.0,,1847.0,,1823.0,,Las Animas,Swing
2014-01-28,4098.0,,1852.0,,1832.0,,Las Animas,Swing
2014-02-28,4099.0,,1850.0,,1837.0,,Las Animas,Swing
2014-03-28,4098.0,,1860.0,,1846.0,,Las Animas,Swing
2014-04-28,4091.0,,1861.0,,1847.0,,Las Animas,Swing
2014-05-28,4105.0,,1894.0,,1823.0,,Las Animas,Swing
2014-06-28,4128.0,,1914.0,,1798.0,,Las Animas,Swing
2014-07-28,4061.0,,1880.0,,1814.0,,Las Animas,Swing
2014-08-28,4059.0,,1886.0,,1841.0,,Las Animas,Swing
2014-09-28,4068.0,,1898.0,,1870.0,,Las Animas,Swing
2014-10-28,4097.0,,1958.0,,1931.0,,Las Animas,Swing
2014-11-28,3997.0,,1927.0,,1815.0,,Las Animas,Swing
2014-12-28,3991.0,,1934.0,,1819.0,,Las Animas,Swing
2015-01-28,3980.0,,1936.0,,1825.0,,Las Animas,Swing
2015-02-28,3968.0,,1931.0,,1811.0,,Las Animas,Swing
2015-03-28,3941.0,,1938.0,,1828.0,,Las Animas,Swing
2015-04-28,3940.0,,1933.0,,1835.0,,Las Animas,Swing
2015-05-28,3935.0,,1945.0,,1849.0,,Las Animas,Swing
2015-06-28,3934.0,,1953.0,,1865.0,,Las Animas,Swing
2015-07-28,3930.0,,1960.0,,1894.0,,Las Animas,Swing
2015-08-28,3927.0,,1961.0,,1900.0,,Las Animas,Swing
2015-09-28,3883.0,,1947.0,,1891.0,,Las Animas,Swing
2015-10-28,3903.0,,1967.0,,1921.0,,Las Animas,Swing
2015-11-28,3762.0,,1876.0,,1786.0,,Las Animas,Swing
2015-12-28,3759.0,,1894.0,,1800.0,,Las Animas,Swing
2016-01-28,3765.0,,1921.0,,1812.0,,Las Animas,Swing
2016-02-28,3772.0,,1941.0,,1820.0,,Las Animas,Swing
2016-03-28,3802.0,,1971.0,,1854.0,,Las Animas,Swing
2016-04-28,3825.0,,1982.0,,1922.0,,Las Animas,Swing
2016-05-28,3860.0,,2024.0,,1893.0,,Las Animas,Swing
2016-06-28,3901.0,,2066.0,,1898.0,,Las Animas,Swing
2016-07-28,3775.0,,1994.0,,1931.0,,Las Animas,Swing
2016-08-28,3803.0,,2023.0,,1978.0,,Las Animas,Swing
2016-09-28,3846.0,,2084.0,,2053.0,,Las Animas,Swing
2016-10-28,3938.0,,2212.0,,2230.0,,Las Animas,Swing
2016-11-28,3967.0,,2236.0,,2169.0,,Las Animas,Swing
2016-12-28,3966.0,,2237.0,,2185.0,,Las Animas,Swing
2017-01-28,3966.0,,2238.0,,2197.0,,Las Animas,Swing
2017-02-28,3960.0,,2247.0,,2222.0,,Las Animas,Swing
2017-03-28,3952.0,,2245.0,,2240.0,,Las Animas,Swing
2017-04-28,3952.0,,2252.0,,2245.0,,Las Animas,Swing
2017-05-28,3956.0,,2257.0,,2270.0,,Las Animas,Swing
2017-06-28,3942.0,,2261.0,,2284.0,,Las Animas,Swing
2017-07-28,3946.0,,2278.0,,2313.0,,Las Animas,Swing
2017-08-28,3928.0,,2303.0,,2428.0,,Las Animas,Swing
2017-09-28,3934.0,,2318.0,,2488.0,,Las Animas,Swing
2017-10-28,3940.0,,2332.0,,2573.0,,Las Animas,Swing
2017-11-28 00:00:00,,3823.721346313187,,2261.060490393033,,2447.676840390894,Las Animas,Swing
2017-12-28 00:00:00,,3833.985612828985,,2273.3005262277225,,2493.1219685978967,Las Animas,Swing
2018-01-28 00:00:00,,3856.2733859797772,,2298.717999562099,,2538.3092971153205,Las Animas,Swing
2018-02-28 00:00:00,,3869.480259111075,,2313.135715419873,,2574.458314977811,Las Animas,Swing
2018-03-28 00:00:00,,3890.408341852565,,2335.477106932019,,2624.1407374590003,Las Animas,Swing
2018-04-28 00:00:00,,3911.5667384017706,,2347.3905434506164,,2676.615906854397,Las Animas,Swing
2018-05-28 00:00:00,,3937.980019113876,,2378.0879727678257,,2706.425914881909,Las Animas,Swing
2018-06-28 00:00:00,,3959.7866689203074,,2404.7203974382032,,2742.360027176563,Las Animas,Swing
2018-07-28 00:00:00,,3955.210537832475,,2411.537737627122,,2819.013570320441,Las Animas,Swing
2018-08-28 00:00:00,,3941.814254344636,,2408.258955385409,,2878.1326419166803,Las Animas,Swing
2018-09-28 00:00:00,,3961.6132141407975,,2435.70231934155,,2951.4235929197507,Las Animas,Swing
