Date,County,Year,Month,Label,Active Dem_change,Active Rep_change,Active Uaf_change,Total Active_change,Inactive Dem_change,Inactive Rep_change,Inactive Uaf_change,Total Inactive_change,Grand Total_change,gov_2014_sim_label
2015-09-28,La Plata,2015,sept,DEM,0.005168714647942219,0.00048021513638119023,0.00538882440722932,0.003758249816670834,-0.002181500872600384,-0.010674429888403723,-0.005012531328320803,-0.005664652567975882,0.0019177812745869718,John Hickenlooper
2015-10-28,La Plata,2015,oct,DEM,0.008246822547782973,0.004127867908226834,0.005607322503504486,0.00596633283613901,-0.016615653694796673,-0.013241785188818023,-0.013713965855023824,-0.014432206608431475,0.0020122699386502236,John Hickenlooper
2014-11-28,Lake,2014,nov,DEM,0.021441334127456857,0.012016021361815676,0.04096989966555187,0.02593818984547469,-0.07430997876857748,-0.02100840336134457,-0.04311543810848406,-0.04971988795518212,0.0045526524148851175,John Hickenlooper
2014-12-28,Lake,2014,dec,DEM,-0.002915451895043719,0.0026385224274405594,-0.0016064257028112205,-0.0013448090371167565,0.002293577981651307,0.0,-0.0043604651162790775,-0.0014738393515106862,-0.0013793103448276336,John Hickenlooper
2015-01-28,Lake,2015,jan,DEM,-0.0005847953216374657,-0.0013157894736841589,0.004022526146419958,0.0008079719903042459,0.0,-0.0042918454935622075,0.0,-0.0007380073800737907,0.0003946329913180335,John Hickenlooper
2015-02-28,Lake,2015,feb,DEM,-0.025746050321825642,-0.025032938076416374,-0.018429487179487225,-0.02314316469321853,0.09610983981693356,0.09051724137931028,0.0540145985401459,0.07385524372230434,0.002761341222879743,John Hickenlooper
2015-03-28,Lake,2015,mar,DEM,-0.00960960960960966,-0.0067567567567568,-0.008163265306122436,-0.008539944903581231,0.03757828810020869,0.019762845849802483,0.023545706371191244,0.027510316368638318,0.001770259638080196,John Hickenlooper
2015-04-28,Lake,2015,apr,DEM,-0.004244996967859294,-0.0027210884353741087,0.0057613168724279795,-0.0005557099194221092,0.010060362173038184,0.015503875968992276,0.005412719891745521,0.008701472556894352,0.0021598272138227963,John Hickenlooper
2015-05-28,Lake,2015,may,DEM,-0.0006090133982947776,-0.008185538881309684,0.008183306055646433,0.0008340283569641116,-0.003984063745019917,0.003816793893129722,-0.002691790040376896,-0.0019907100199071377,0.0,John Hickenlooper
2015-06-28,Lake,2015,june,DEM,0.0012187690432663436,-0.004126547455295726,0.003246753246753276,0.0008333333333332416,-0.0020000000000000018,0.0,0.0,-0.000664893617021267,0.0003918495297805524,John Hickenlooper
2015-07-28,Lake,2015,july,DEM,0.0066950699939136715,0.0,-0.0008090614886731018,0.002775464890369061,-0.014028056112224465,-0.003802281368821325,-0.0013495276653171515,-0.0059880239520958565,0.00019584802193506334,John Hickenlooper
2015-08-28,Lake,2015,aug,DEM,0.0006045949214026348,0.008287292817679592,0.006477732793522373,0.00415167450871845,-0.016260162601625994,-0.011450381679389277,-0.008108108108108136,-0.011378848728246349,-0.0003916193459957418,John Hickenlooper
2015-09-28,Lake,2015,sept,DEM,0.007854984894259731,0.015068493150685038,0.0032180209171359664,0.007717750826901959,-0.010330578512396715,0.0,0.0,-0.0033852403520650003,0.004505386875612194,John Hickenlooper
2015-10-28,Lake,2015,oct,DEM,0.01258992805755388,0.008097165991902909,0.021651964715316833,0.014770240700218816,-0.012526096033402934,-0.01158301158301156,-0.006811989100817485,-0.009510869565217406,0.007800312012480548,John Hickenlooper
2014-11-28,Larimer,2014,nov,DEM,-0.007606189094696125,-0.005537229029217715,-0.043376545070847206,-0.021417295125634728,0.083984375,0.08851851851851844,0.2690875840898701,0.1748251748251748,0.004839037442210925,John Hickenlooper
2014-12-28,Larimer,2014,dec,DEM,0.002042613796075843,0.002843265015993301,0.009429205324727795,0.0052392630070072785,-0.01317567567567568,-0.011795395259158405,-0.009160619628428844,-0.01074660633484159,0.0027386063442975672,John Hickenlooper
2015-01-28,Larimer,2015,jan,DEM,-0.0029735188509874,-0.0014471352628470102,-0.001236325490783785,-0.0017687858974103632,-0.21716307200730345,-0.2330999655686905,-0.2011634550459669,-0.21255683519834467,-0.0342987516649369,John Hickenlooper
2015-02-28,Larimer,2015,feb,DEM,-0.0014255434884550278,-0.0010795303303658963,-0.00048764019655656016,-0.0009357330572589141,0.001603498542274151,0.002843460041903612,0.005721716514954567,0.004079939146670375,-0.000304567644473841,John Hickenlooper
2015-03-28,Larimer,2015,mar,DEM,0.0026485339143829108,0.00288679329079633,0.00940729065025403,0.0054203782308044355,-0.008150196477950787,-0.008356961647515315,-0.005107318334626298,-0.006577134986225919,0.003904005849480363,John Hickenlooper
2015-04-28,Larimer,2015,apr,DEM,0.0014987448012289126,0.0013580538497874885,0.007919196926508887,0.004018591560462248,-0.002054292002934721,0.0003009781790819233,-0.004093833257521662,-0.002599743491975448,0.003190829832524722,John Hickenlooper
2015-05-28,Larimer,2015,may,DEM,0.0013468517340715636,0.0011203490771860556,0.0058158836331443356,0.00306480508135798,0.002058520805763964,0.003159319993982335,-0.0010439775544826002,0.0006603183429485515,0.0027658094098022,John Hickenlooper
2015-06-28,Larimer,2015,june,DEM,0.0017373435456753403,0.00063317234067628,0.006038972152270007,0.0030997225010331864,-0.0005869405722670472,-0.0011997600479903836,-0.0025473546701502148,-0.0017712638488521781,0.0024952916991687326,John Hickenlooper
2015-07-28,Larimer,2015,july,DEM,0.002815955839844841,0.00022073430946956132,0.0042772431223874205,0.0025407849946534893,0.008956100425781877,0.012312312312312336,0.005631589286883676,0.007967434416533248,0.003211301028304137,John Hickenlooper
2015-08-28,Larimer,2015,aug,DEM,0.00652731803473805,0.0015300868030012627,0.005444777853063521,0.004427766253082277,0.003055878928987177,0.0022248590922575584,-0.0011069870417399486,0.0006558282420350281,0.0039594965782920885,John Hickenlooper
2015-09-28,Larimer,2015,sept,DEM,0.007593533487297854,0.0021887945471104064,0.003525957303424976,0.004154955990589349,-0.0068185115334397075,-0.002219920082876969,0.00071707953063882,-0.001759227319765411,0.00342315194611742,John Hickenlooper
2015-10-28,Larimer,2015,oct,DEM,0.011478656300425438,0.003092798616302517,0.0054802076962741095,0.006276982779529483,-0.012854221443178493,-0.009047760308513841,-0.011855905152758806,-0.011437852033587936,0.004096320967803768,John Hickenlooper
2014-11-28,Las Animas,2014,nov,Swing,-0.024408103490358823,-0.01583248212461696,-0.060072501294666014,-0.030929125970448283,0.12058465286236285,0.0671641791044777,0.1955882352941176,0.12759097190234914,0.002953628039775502,Bob Beauprez
2014-12-28,Las Animas,2014,dec,Swing,-0.001501125844383333,0.003632589517384544,0.002203856749311228,0.0006460783046904339,-0.01195652173913042,-0.02097902097902093,-0.008610086100861003,-0.013480392156862695,-0.002748601158339081,Bob Beauprez
2015-01-28,Las Animas,2015,jan,Swing,-0.002756201453269824,0.0010341261633919352,0.0032985156679494754,-0.00038739669421483663,-0.21672167216721672,-0.25142857142857145,-0.22580645161290325,-0.2298136645962733,-0.054926666010434055,Bob Beauprez
2015-02-28,Las Animas,2015,feb,Swing,-0.003015075376884391,-0.0025826446280992066,-0.0076712328767123425,-0.00400465056194288,0.0070224719101124045,0.001908396946564972,0.02243589743589736,0.010752688172043,-0.0011457139881262401,Bob Beauprez
2015-03-28,Las Animas,2015,mar,Swing,-0.006804435483870996,0.003625064733298711,0.009387078961899498,-0.00038910505836575737,0.02092050209205021,0.011428571428571344,0.0219435736677116,0.018617021276595702,0.0033368091762251413,Bob Beauprez
2015-04-28,Las Animas,2015,apr,Swing,-0.0002537427048971974,-0.0025799793601650745,0.003829321663019636,0.00012975217334898478,-0.001366120218579181,0.0,-0.0015337423312883347,-0.001044386422976551,-0.00010392849719398356,Bob Beauprez
2015-05-28,Las Animas,2015,may,Swing,-0.0012690355329949554,0.006207966890843243,0.007629427792915422,0.002724442138038352,-0.001367989056087593,-0.001883239171374784,-0.004608294930875556,-0.002613695765812829,0.00166302879118585,Bob Beauprez
2015-06-28,Las Animas,2015,june,Swing,-0.0002541296060991627,0.004113110539845755,0.008653326122228133,0.002975805408202969,-0.002739726027397249,-0.005660377358490565,0.0,-0.00262054507337528,0.0018678011829407204,Bob Beauprez
2015-07-28,Las Animas,2015,july,Swing,-0.0010167768174885738,0.0035842293906809264,0.015549597855227804,0.004127966976264164,-0.004120879120879106,-0.0018975332068311699,-0.003086419753086433,-0.003152916447714093,0.002692905230450515,Bob Beauprez
2015-08-28,Las Animas,2015,aug,Swing,-0.0007633587786259888,0.0005102040816327147,0.0031678986272438703,0.0005138746145940676,-0.004137931034482789,0.0,-0.004643962848297267,-0.003162888771744865,-0.00020659022828217743,Bob Beauprez
2015-09-28,Las Animas,2015,sept,Swing,-0.011204481792717049,-0.007139214686384455,-0.00473684210526315,-0.008602978941962047,-0.037396121883656486,0.011406844106463865,0.01555209953343706,-0.005817028027498727,-0.008058683748321083,Bob Beauprez
2015-10-28,Las Animas,2015,oct,Swing,0.0051506567087302715,0.010272213662044116,0.015864621893178166,0.009066183136899442,-0.008633093525179825,0.001879699248120259,-0.003062787136294043,-0.0037234042553191404,0.006561816477450354,Bob Beauprez
2014-11-28,Lincoln,2014,nov,REP,-0.009638554216867434,-0.013698630136986356,-0.06891495601173027,-0.027376425855513253,0.04761904761904767,0.13690476190476186,0.2637362637362637,0.17281105990783407,0.000979112271540572,Bob Beauprez
2014-12-28,Lincoln,2014,dec,REP,-0.002433090024330897,0.005291005291005346,0.0031496062992126816,0.003518373729476165,0.0,-0.010471204188481686,-0.008695652173912993,-0.007858546168958758,0.0016302575806976805,Bob Beauprez
2015-01-28,Lincoln,2015,jan,REP,-0.009756097560975618,-0.0013157894736841589,-0.003139717425431732,-0.0031164783794312982,-0.28409090909090906,-0.12698412698412698,-0.1578947368421053,-0.16831683168316836,-0.0302734375,Bob Beauprez
2015-02-28,Lincoln,2015,feb,REP,0.002463054187192171,0.0,0.0015748031496063408,0.0007815552950372062,0.015873015873015817,0.0060606060606061,0.0,0.004761904761904745,0.0013427324605572721,Bob Beauprez
2015-03-28,Lincoln,2015,mar,REP,0.002457002457002533,0.0006587615283266679,0.0015723270440251016,0.0011714174150723178,0.0,-0.01807228915662651,-0.015625,-0.014218009478673022,-0.0010056989607777345,Bob Beauprez
2015-04-28,Lincoln,2015,apr,REP,-0.009803921568627416,0.0,0.01569858712715866,0.0023400936037440982,-0.046875,-0.036809815950920255,-0.01058201058201058,-0.02644230769230771,-0.0016778523489933141,Bob Beauprez
2015-05-28,Lincoln,2015,may,REP,-0.00990099009900991,-0.0026333113890717463,-0.0030911901081916997,-0.0038910505836575733,-0.016393442622950838,0.025477707006369418,-0.005347593582887722,0.004938271604938205,-0.002689075630252113,Bob Beauprez
2015-06-28,Lincoln,2015,june,REP,0.0024999999999999467,0.002640264026402717,0.0046511627906977715,0.0031250000000000444,-0.01666666666666672,-0.024844720496894457,-0.016129032258064502,-0.01965601965601971,0.0,Bob Beauprez
2015-07-28,Lincoln,2015,july,REP,-0.004987531172069848,-0.003291639236339683,0.0077160493827159735,-0.0007788161993769194,0.033898305084745665,0.019108280254777062,0.02732240437158473,0.02506265664160412,0.0026963262554768885,Bob Beauprez
2015-08-28,Lincoln,2015,aug,REP,-0.010025062656641605,0.0019815059445178478,0.01071975497702904,0.0023382696804363783,-0.03278688524590168,-0.018750000000000044,-0.010638297872340384,-0.017114914425427896,-0.0003361344537815558,Bob Beauprez
2015-09-28,Lincoln,2015,sept,REP,0.0,-0.0006591957811470373,-0.0060606060606061,-0.0019440124416796325,0.016949152542372836,0.0,0.005376344086021501,0.00497512437810954,-0.0010087424344317195,Bob Beauprez
2015-10-28,Lincoln,2015,oct,REP,0.02025316455696213,0.0065963060686016215,0.018292682926829285,0.011686793922867091,-0.01666666666666672,0.006369426751592354,-0.010695187165775444,-0.004950495049504955,0.009424436216761922,Bob Beauprez
2014-11-28,Logan,2014,nov,REP,-0.016350210970464185,-0.011838697743248194,-0.05623901581722324,-0.026782381485628948,0.08734939759036142,0.1158730158730159,0.2548262548262548,0.17251293847038518,0.0010437575270976216,Bob Beauprez
2014-12-28,Logan,2014,dec,REP,-0.006970509383378065,0.004867090977162203,0.0027932960893855,0.002109502349218584,-0.04155124653739617,-0.04409672830725464,-0.026666666666666616,-0.03531142717018143,-0.0040102662816811074,Bob Beauprez
2015-01-28,Logan,2015,jan,REP,0.0005399568034556435,0.0022354694485842157,0.0052615289384092545,0.0028705387044301034,-0.011560693641618491,-0.013392857142857095,-0.0010537407797681642,-0.007117437722419906,0.0012884522467386805,Bob Beauprez
2015-02-28,Logan,2015,feb,REP,-0.00917431192660545,0.0014869888475836925,0.0040024630541872774,0.000381642972998808,0.0,-0.006033182503770718,-0.002109704641350185,-0.003072196620583667,-0.00016084928422066547,Bob Beauprez
2015-03-28,Logan,2015,mar,REP,-0.0016339869281045696,0.0012991833704527613,0.0030665440049064685,0.0013352408202194075,-0.0029239766081871066,-0.004552352048558417,-0.0042283298097252064,-0.004108885464817691,0.0004826254826255648,Bob Beauprez
2015-04-28,Logan,2015,apr,REP,0.0005455537370431252,0.0014828544949025966,0.005808621216753185,0.002666920659110339,-0.0058651026392961825,0.0,-0.009554140127388531,-0.0056730273336771395,0.0013667792249558721,Bob Beauprez
2015-05-28,Logan,2015,may,REP,0.0005452562704471031,0.0016657412548584105,0.003647416413373961,0.002089864158829613,0.0,-0.0015243902439023849,-0.002143622722400873,-0.001556016597510368,0.0015254917703733106,Bob Beauprez
2015-06-28,Logan,2015,june,REP,0.004904632152588517,0.0014781966001478075,0.01302241066020593,0.0056877429140203,-0.008849557522123908,-0.004580152671755711,-0.002148227712137518,-0.004155844155844135,0.0041686708353374504,Bob Beauprez
2015-07-28,Logan,2015,july,REP,0.002711496746203857,-0.0007380073800737907,0.00568011958146486,0.0018851918182674066,-0.02083333333333337,-0.013803680981595123,-0.015069967707212029,-0.015649452269170583,-0.0007983394539358146,Bob Beauprez
2015-08-28,Logan,2015,aug,REP,-0.003785830178474892,0.0007385524372229835,0.0035671819262781397,0.0008467400508043178,-0.00911854103343468,0.006220839813374735,-0.0010928961748634114,0.0,0.0007190795781399918,Bob Beauprez
2015-09-28,Logan,2015,sept,REP,0.0032573289902280145,0.003505535055350561,0.0082938388625593,0.004982139499905891,-0.012269938650306787,-0.01391035548686248,-0.012035010940919078,-0.012718600953895098,0.0023153692614770183,Bob Beauprez
2015-10-28,Logan,2015,oct,REP,0.0027056277056276556,0.003309431880860414,0.006462984723854204,0.004209147881395482,-0.018633540372670843,-0.00470219435736674,-0.0033222591362126463,-0.006441223832528209,0.0026286442568106416,Bob Beauprez
2014-11-28,Mesa,2014,nov,REP,0.007080644150635918,0.01124979471177534,0.009473400310161084,0.009798551518471088,-0.01798901723158497,-0.03179477020602217,-0.016117910705050864,-0.022350717224507988,0.0018509355471254538,Bob Beauprez
2014-12-28,Mesa,2014,dec,REP,-0.021963663514186216,-0.014562187034781402,-0.05263333667301207,-0.02973722275795565,0.06131893559583501,0.06363171355498731,0.15444590451160756,0.1024795268425842,0.0021584839394162003,Bob Beauprez
2015-01-28,Mesa,2015,jan,REP,0.002290222024301736,0.0032960694371961807,0.013995135192300891,0.006870162622836684,-0.08557412790697673,-0.08454361835144752,-0.08096828046744575,-0.0831184015956532,-0.01701164531084587,Bob Beauprez
2015-02-28,Mesa,2015,feb,REP,-0.0029197080291970545,-0.00024639307909213315,0.003441802252815984,0.0005429015620759259,0.00019868865487771004,-0.0028367304055474385,0.0016513912971678482,-0.0002250393818917784,0.00035280573402163284,Bob Beauprez
2015-03-28,Mesa,2015,mar,REP,-0.004583359857406544,-0.002409770524125055,-0.001039392994491184,-0.002343075595017896,0.0031783869686135,0.00600568960067438,0.014260984255213938,0.009228691476590669,0.0005197408720509777,Bob Beauprez
2015-04-28,Mesa,2015,apr,REP,-0.0065229903434163026,-0.0051605819379632045,-0.0021503138764610297,-0.004351050679851642,0.019603960396039618,0.020004189359028143,0.01885565669700906,0.01940376180209657,0.001576965176898426,Bob Beauprez
2015-05-28,Mesa,2015,may,REP,0.0015448986160282454,0.0023177528833948635,0.006569114733586011,0.0036872423896310287,-0.006797436395416635,-0.005955436903172795,-0.005264837268666223,-0.0057978413068844326,0.0012781091394065134,Bob Beauprez
2015-06-28,Mesa,2015,june,REP,0.0019924159650364093,0.002202279359136749,0.007251381215469531,0.003970560949966062,-0.0013687915526007233,-0.005887821506042723,-0.004570970328789059,-0.004437924078488864,0.0018499676255665511,Bob Beauprez
2015-07-28,Mesa,2015,july,REP,0.0003207184092366422,0.002279843981761287,0.007233459033253453,0.0036838084912402813,-0.0017622870569805606,0.0003117206982543585,-0.002980745992105072,-0.0015841438255231874,0.0023635860031392397,Bob Beauprez
2015-08-28,Mesa,2015,aug,REP,0.0041680025649246675,0.0015073035709392002,0.007079405057690336,0.004026268949855805,-0.008826990976853688,-0.00519372597901735,-0.006868131868131844,-0.006641821335006126,0.001363226056039668,Bob Beauprez
2015-09-28,Mesa,2015,sept,REP,0.006513409961685922,0.0027637915936953306,0.0036162087262159295,0.0037900553837124647,-0.006728676034039149,-0.0036545891197661273,-0.003823936213489532,-0.004308903829724042,0.001784498776606469,Bob Beauprez
2015-10-28,Mesa,2015,oct,REP,0.00938967136150226,0.005839814435802948,0.0115840517241379,0.008598954971194672,-0.00976290097629007,-0.01058478306434707,-0.008412283567461598,-0.009438537586271223,0.004159474051492973,Bob Beauprez
2014-11-28,Mineral,2014,nov,Swing,-0.015974440894568676,-0.003787878787878785,-0.08552631578947367,-0.02606310013717417,0.09090909090909084,0.1200000000000001,0.75,0.2692307692307692,0.00247831474597282,Bob Beauprez
2014-12-28,Mineral,2014,dec,Swing,0.0,0.0,0.0,0.0,-0.02777777777777779,0.0,0.0,-0.010101010101010057,-0.0012360939431397266,Bob Beauprez
2015-01-28,Mineral,2015,jan,Swing,0.0,0.0,0.014388489208633002,0.0028169014084507005,0.0,0.0,0.0,0.0,0.002475247524752477,Bob Beauprez
2015-02-28,Mineral,2015,feb,Swing,0.0,0.0,0.021276595744680767,0.004213483146067397,-0.11428571428571432,-0.1071428571428571,-0.02857142857142858,-0.08163265306122447,-0.006172839506172867,Bob Beauprez
2015-03-28,Mineral,2015,mar,Swing,-0.00649350649350644,0.00760456273764265,0.0,0.0,-0.06451612903225812,0.0,0.0,-0.022222222222222254,-0.0024844720496894897,Bob Beauprez
2015-04-28,Mineral,2015,apr,Swing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Beauprez
2015-05-28,Mineral,2015,may,Swing,0.0,0.018867924528301886,0.02083333333333326,0.01118881118881121,0.0,0.0,-0.029411764705882363,-0.011363636363636355,0.008717310087173136,Bob Beauprez
2015-06-28,Mineral,2015,june,Swing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Beauprez
2015-07-28,Mineral,2015,july,Swing,0.0,0.0,0.013605442176870763,0.002766251728907321,0.0,0.0,0.0,0.0,0.0024691358024691024,Bob Beauprez
2015-08-28,Mineral,2015,aug,Swing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Beauprez
2015-09-28,Mineral,2015,sept,Swing,0.003267973856209139,0.014814814814814838,0.0,0.006896551724137946,-0.03448275862068961,0.0,0.0,-0.011494252873563204,0.004926108374384342,Bob Beauprez
2015-10-28,Mineral,2015,oct,Swing,-0.0032573289902280145,-0.0036496350364964014,-0.0067114093959731455,-0.004109589041095929,0.0,0.0,0.0,0.0,-0.003676470588235281,Bob Beauprez
2014-11-28,Moffat,2014,nov,REP,-0.031542056074766345,-0.01534526854219953,-0.10418562329390356,-0.04537622056289492,0.07055961070559613,0.06374501992031867,0.207116788321168,0.1274392672242135,0.00042216358839053386,Bob Beauprez
2014-12-28,Moffat,2014,dec,REP,0.0,0.0010389610389609505,0.001015744032503818,0.0009025270758122873,-0.013636363636363669,-0.0028089887640448947,-0.007558578987150399,-0.0067114093959731455,-0.0013714526848823685,Bob Beauprez
2015-01-28,Moffat,2015,jan,REP,0.0012062726176116367,0.004929942916450436,0.018772196854388582,0.008566275924256184,-0.016129032258064502,-0.015962441314554043,-0.028941355674028887,-0.02204836415362732,-0.0005282062117050179,Bob Beauprez
2015-02-28,Moffat,2015,feb,REP,-0.002409638554216831,-0.0005163955589981839,0.005478087649402497,0.0010430636268812243,0.0023419203747072626,-0.001908396946564861,0.0007843137254901488,0.0,0.0007398795053377151,Bob Beauprez
2015-03-28,Moffat,2015,mar,REP,-0.012077294685990392,-0.0054249547920434136,-0.006934125804853863,-0.006698422149449268,0.007009345794392496,0.010516252390057268,0.018808777429467183,0.01381818181818173,-0.0007393324883818718,Bob Beauprez
2015-04-28,Moffat,2015,apr,REP,-0.0012224938875305955,-0.0018181818181818297,0.0009975062344138586,-0.0008991458114790963,-0.002320185614849146,-0.001892147587511772,-0.0007692307692307442,-0.0014347202295552641,-0.0010569707219110214,Bob Beauprez
2015-05-28,Moffat,2015,may,REP,0.0,0.0007806401249024209,0.019431988041853417,0.00629968501574929,-0.0023255813953488857,-0.00758293838862556,-0.0069284064665127145,-0.006465517241379337,0.002539413818643421,Bob Beauprez
2015-06-28,Moffat,2015,june,REP,-0.001223990208078285,0.003380135205408141,0.009775171065493636,0.004769712326725184,-0.004662004662004615,-0.004775549188156592,-0.005426356589147252,-0.005061460592913902,0.0018997361477572923,Bob Beauprez
2015-07-28,Moffat,2015,july,REP,0.006127450980392135,-0.0002591344908007276,0.015972894482090938,0.005488799881323336,-0.004683840749414525,-0.01151631477927062,-0.005455962587685104,-0.0076308139534884125,0.0016854524386389347,Bob Beauprez
2015-08-28,Moffat,2015,aug,REP,0.0,0.0005184033177811909,0.009528346831824576,0.0032457952198288176,-0.014117647058823568,-0.005825242718446644,-0.003918495297805635,-0.006224826071036249,0.0005258176464402187,Bob Beauprez
2015-09-28,Moffat,2015,sept,REP,0.0,0.002072538860103723,0.005663048607833954,0.002941176470588225,-0.009546539379474916,-0.0029296875,-0.0031471282454760274,-0.004053058216654359,0.0009459743535842335,Bob Beauprez
2015-10-28,Moffat,2015,oct,REP,0.008526187576126665,0.006204756980351611,0.010323791647113945,0.007771260997067486,-0.0072289156626506035,-0.013712047012732652,-0.005524861878453025,-0.008879023307436174,0.003045258847002019,Bob Beauprez
2014-11-28,Montezuma,2014,nov,Swing,-0.017813267813267863,-0.015179722182443125,-0.07064201121961355,-0.03348392240233855,0.07674943566591419,0.07737656595431107,0.2578295702840496,0.14574115044247793,0.001232054853224751,Bob Beauprez
