Date,County,Year,Month,Label,Active Dem_change,Active Rep_change,Active Uaf_change,Total Active_change,Inactive Dem_change,Inactive Rep_change,Inactive Uaf_change,Total Inactive_change,Grand Total_change,pres_2016_sim_label
2017-10-28,Moffat,2017,oct,REP,-0.007033997655334079,0.004585052728106387,0.016049382716049276,0.006932635709614221,0.0,0.008771929824561429,-0.004145077720207224,0.0014485755673587786,0.005763688760807018,Donald Trump
2016-11-28,Montezuma,2016,nov,Swing,0.016990956426418125,0.02601582405793224,0.03037667071688932,0.02530541012216414,-0.048458149779735726,-0.08352315869400151,-0.05189504373177845,-0.061675126903553264,0.00815652522017607,Donald Trump
2016-12-28,Montezuma,2016,dec,Swing,-0.00134734572891404,-0.0006535093451836005,-0.0015723270440252124,-0.0010942249240121218,-0.0011574074074074405,0.003314001657000798,0.004305043050430557,0.0027048958615092373,-0.00039708145133265926,Donald Trump
2017-01-28,Montezuma,2017,jan,Swing,-0.0037776578521316884,0.005493068270991275,0.022047244094488102,0.008519961051606684,-0.35457705677867896,-0.38810900082576383,-0.2504592774035518,-0.3196654977070408,-0.051889368886240635,Donald Trump
2017-02-28,Montezuma,2017,feb,Swing,-0.00325027085590468,-0.0036420395421435936,0.004237288135593209,-0.0010861694424330046,0.003590664272890453,0.005398110661268607,-0.005718954248365993,-0.0003965107057890549,-0.0009950769875353151,Donald Trump
2017-03-28,Montezuma,2017,mar,Swing,-0.00027173913043476716,-0.0016971279373367842,0.0069044879171460405,0.001328983931376149,-0.0017889087656529636,-0.005369127516778538,-0.004108463434675413,-0.003966679888932957,0.0006290956749672727,Donald Trump
2017-04-28,Montezuma,2017,apr,Swing,-0.0016308779559662812,0.002353864260494332,0.009333333333333416,0.0036800193050192656,-0.0017921146953404632,0.0013495276653170407,-0.0016501650165016144,-0.0007964954201513662,0.0030911091318699398,Donald Trump
2017-05-28,Montezuma,2017,may,Swing,-0.0032670841274162754,-0.0003913894324852896,0.006605019815059343,0.0012021398088597481,0.005385996409335681,-0.0013477088948786742,-0.0008264462809917107,0.0003985651654045963,0.001096834848010042,Donald Trump
2017-06-28,Montezuma,2017,june,Swing,0.0008194482381862488,-0.0005220569042025948,0.0005624296962880582,0.00012006964039135148,-0.0017857142857142796,-0.0026990553306343035,-0.002481389578163795,-0.0023904382470119057,-0.00020869202274742538,Donald Trump
2017-07-28,Montezuma,2017,july,Swing,-0.00027292576419213344,-0.00039174719247847545,0.0,-0.00024011045080740698,-0.0017889087656529636,0.0,-0.004145936981757914,-0.0023961661341852514,-0.0005218389604968454,Donald Trump
2017-08-28,Montezuma,2017,aug,Swing,-0.003276003276003303,0.0011757021554539284,0.035038411092374044,0.01104773341338938,0.0,-0.0067658998646820115,-0.006661115736885881,-0.005204163330664535,0.008928105257661967,Donald Trump
2017-09-28,Montezuma,2017,sept,Swing,-0.002465078060805204,-0.0015657620041753528,0.006335988414192696,0.0008314032899816581,0.014336917562723928,0.027247956403269716,0.015088013411567402,0.01851106639839029,0.003104947215897269,Donald Trump
2017-10-28,Montezuma,2017,oct,Swing,0.002745744096650293,0.001306847882906359,0.01223241590214075,0.005221622263098524,-0.00883392226148405,-0.003978779840848823,0.0008257638315440907,-0.0027657052548399896,0.004178704085844087,Donald Trump
2016-11-28,Montrose,2016,nov,REP,0.0017524644030668668,0.015758705413877916,-0.00398021951513694,0.006529056328318239,0.0453514739229024,-0.008746355685131156,0.09620048504446244,0.04802364240857026,0.010633632975224794,Donald Trump
2016-12-28,Montrose,2016,dec,REP,-0.0008746993221080412,0.0010009175077154706,0.00811334463550506,0.0030217566478645264,-0.0065075921908893655,-0.015686274509803973,-0.015486725663716784,-0.01409940077546701,0.0012655024044545546,Donald Trump
2017-01-28,Montrose,2017,jan,REP,-0.00021886627270739645,0.0007499375052077982,0.005645645645645736,0.0022092789716809946,-0.4257641921397381,-0.3545816733067729,-0.3116104868913858,-0.3457275652484805,-0.032933699263325115,Donald Trump
2017-02-28,Montrose,2017,feb,REP,-0.0010945709281960925,0.0010824313072439473,0.0034639273769707657,0.0014829659318638109,-0.01520912547528519,-0.003086419753086433,-0.006528835690968404,-0.006557377049180357,0.0009335324869306216,Donald Trump
2017-03-28,Montrose,2017,mar,REP,0.0006574621959236637,0.0006653913332779204,0.008213307939531013,0.0032016648657302578,-0.0038610038610038533,-0.001547987616099089,-0.009857612267250793,-0.006050605060506031,0.0025741466144375558,Donald Trump
2017-04-28,Montrose,2017,apr,REP,-0.0013140604467805073,-0.0004155930512841355,0.007556080283352974,0.002114333585989448,0.003875968992248069,-0.003100775193798477,-0.0033185840707964376,-0.0022136137244050946,0.0018233236585547539,Donald Trump
2017-05-28,Montrose,2017,may,REP,-0.0006578947368420796,0.0004989190088142691,0.006327630653855111,0.002269108280254839,-0.0038610038610038533,-0.0015552099533436836,-0.002219755826859071,-0.002218524681087075,0.001968577053077292,Donald Trump
2017-06-28,Montrose,2017,june,REP,-0.0006583278472679366,0.0019115691489361983,0.00826734979040511,0.003614409977360289,0.007751937984496138,-0.0015576323987538387,-0.005561735261401579,-0.002223457476375757,0.003225088967971468,Donald Trump
2017-07-28,Montrose,2017,july,REP,-0.0024154589371980784,-0.001493156366652815,0.00808407437348424,0.0016226056672470346,-0.011538461538461496,0.007800312012480548,0.004474272930648837,0.003342618384401197,0.0017366884676495165,Donald Trump
2017-08-28,Montrose,2017,aug,REP,-0.0008804754567466322,0.0022430838248732603,0.007790124871119186,0.0035955588920937314,-0.007782101167315147,0.001547987616099089,-0.0066815144766146925,-0.003886729594669625,0.0030984876429360764,Donald Trump
2017-09-28,Montrose,2017,sept,REP,0.0004406256884776916,0.0032327586206897236,0.007388882573604594,0.0041732283464566144,0.015686274509803866,0.006182380216383399,-0.0011210762331838042,0.0039018952062430663,0.004155328381260537,Donald Trump
2017-10-28,Montrose,2017,oct,REP,0.0013212948689715898,0.0023961001404610997,0.008801624915369066,0.004430330118403436,0.0,0.003072196620583778,-0.00561167227833892,-0.0016657412548584105,0.00402827113926829,Donald Trump
2016-11-28,Morgan,2016,nov,REP,0.01794340924775706,0.017363851617995252,-0.015262751159196288,0.0057602887084460255,0.026548672566371726,-0.003968253968253954,0.19081779053084655,0.09090909090909084,0.013982067841243895,Donald Trump
2016-12-28,Morgan,2016,dec,REP,0.0,0.0043444530643910175,0.009809691975672052,0.005382279878553664,-0.008620689655172377,-0.015936254980079667,-0.01807228915662651,-0.01547619047619042,0.003215434083601254,Donald Trump
2017-01-28,Morgan,2017,jan,REP,-0.0003389830508474523,0.0018538544724238106,0.002720031086069552,0.0017158544955386825,-0.3420289855072464,-0.388663967611336,-0.2257668711656442,-0.2986698911729141,-0.02890779092702167,Donald Trump
2017-02-28,Morgan,2017,feb,REP,-0.002712783994574419,0.0012336160370085556,0.003875217981011536,0.0013703323055840322,-0.013215859030836996,-0.0033112582781457127,-0.009508716323296309,-0.008620689655172377,0.0006347191367819249,Donald Trump
2017-03-28,Morgan,2017,mar,REP,0.002720163209792625,-0.001386108116433027,0.00849256900212314,0.0029421826890181357,-0.008928571428571397,-0.009966777408637828,-0.004800000000000026,-0.006956521739130417,0.002220107833809104,Donald Trump
2017-04-28,Morgan,2017,apr,REP,0.0,-0.0006169031462059937,0.008038277511961622,0.002592440987856381,-0.013513513513513488,0.010067114093959663,-0.0112540192926045,-0.006129597197898407,0.001962025316455618,Donald Trump
2017-05-28,Morgan,2017,may,REP,0.0016954899966090675,0.002006172839506215,0.0032276438200113944,0.0023816004354926252,-0.0091324200913242,0.0,0.003252032520325132,0.0,0.002210852125576368,Donald Trump
2017-06-28,Morgan,2017,june,REP,0.002369668246445577,0.0016941321423071811,0.008705526116578266,0.004344579458285258,-0.004608294930875556,-0.006644518272425293,-0.00648298217179899,-0.006167400881057272,0.003592587923862301,Donald Trump
2017-07-28,Morgan,2017,july,REP,-0.003714961161769725,0.00046125461254620253,0.008630393996247765,0.0025684352821899736,0.0,0.02006688963210701,-0.004893964110929905,0.002659574468085069,0.0025748916661432197,Donald Trump
2017-08-28,Morgan,2017,aug,REP,0.0,0.0019978484708775834,0.01302083333333326,0.005595631362502518,-0.0092592592592593,-0.003278688524590123,0.0016393442622950616,-0.0017683465959328348,0.005073916311701288,Donald Trump
2017-09-28,Morgan,2017,sept,REP,-0.0003389830508474523,-0.0013803680981595567,0.00514138817480725,0.0012067578439258766,0.009345794392523256,0.009868421052631636,-0.008183306055646433,0.0,0.0011218448114678203,Donald Trump
2017-10-28,Morgan,2017,oct,REP,0.0,0.002457379818768146,0.009864815491414049,0.004687290745948758,-0.0092592592592593,0.009771986970684043,-0.004950495049504955,-0.0017714791851195513,0.004233331258171047,Donald Trump
2016-11-28,Otero,2016,nov,Swing,0.0011706175007315522,0.012260536398467359,0.0012139605462822,0.005269596311282543,0.011904761904761862,-0.02571428571428569,0.11292962356792136,0.04706734250543088,0.01007661558960682,Donald Trump
2016-12-28,Otero,2016,dec,Swing,0.003215434083601254,0.003532677264698414,0.0093967869051228,0.005241973228493846,-0.10588235294117644,-0.14369501466275658,-0.058823529411764726,-0.09266943291839558,-0.006430868167202619,Donald Trump
2017-01-28,Otero,2017,jan,Swing,0.0014568764568765324,0.002263012320844915,0.01021021021021018,0.004469689915262086,-0.2052631578947368,-0.2226027397260274,-0.1890625,-0.2012195121951219,-0.017923823749066425,Donald Trump
2017-02-28,Otero,2017,feb,Swing,-0.0005819028222286969,0.0007526342197692326,0.009215219976218771,0.002966533790673909,-0.009933774834437135,0.004405286343612369,-0.0077071290944122905,-0.005725190839694694,0.0021968736797635113,Donald Trump
2017-03-28,Otero,2017,mar,Swing,-0.0008733624454148048,-0.0015041363750313286,0.010309278350515427,0.0024031795914594145,-0.02006688963210701,-0.0043859649122807145,-0.007766990291262155,-0.01055662188099804,0.0012646488491694365,Donald Trump
2017-04-28,Otero,2017,apr,Swing,-0.0008741258741258306,0.002510670348983224,0.005830903790087438,0.002489626556016589,-0.017064846416382284,0.0,0.001956947162426559,-0.003879728419010631,0.0019366790165038503,Donald Trump
2017-05-28,Otero,2017,may,Swing,0.002333041703120431,0.0002504382669672456,0.010144927536231974,0.004047093451067019,-0.006944444444444421,-0.004405286343612369,-0.00390625,-0.004868549172346692,0.003277586351794204,Donald Trump
2017-06-28,Otero,2017,june,Swing,0.003200465522257723,0.0020030045067600533,0.008608321377331363,0.004488823744961623,-0.010489510489510523,-0.017699115044247815,0.0,-0.006849315068493178,0.0035181772491204018,Donald Trump
2017-07-28,Otero,2017,july,Swing,-0.0014501160092806884,-0.0004997501249375258,0.009672830725462322,0.0024623803009575784,-0.02120141342756188,0.0,0.0019607843137254832,-0.00492610837438423,0.0018363939899832535,Donald Trump
2017-08-28,Otero,2017,aug,Swing,0.0026139994191112237,0.004750000000000032,0.012961397576782163,0.006732168850072773,-0.02166064981949456,-0.013513513513513488,-0.0058708414872798995,-0.011881188118811892,0.00516580569905023,Donald Trump
2017-09-28,Otero,2017,sept,Swing,0.0028968713789108147,0.0012440905697934654,0.008066759388039024,0.003976143141153132,-0.014760147601476037,-0.0091324200913242,0.0,-0.0060120240480961975,0.003149867374005355,Donald Trump
2017-10-28,Otero,2017,oct,Swing,-0.0005777007510109343,-0.0002485089463221124,0.01821192052980125,0.0056705670567056546,-0.0074906367041198685,-0.009216589861751112,-0.00984251968503935,-0.009072580645161256,0.004462072384729732,Donald Trump
2016-11-28,Park,2016,nov,Swing,0.014931237721021562,0.02148594377510049,0.0291220556745182,0.02304223042230413,-0.049751243781094516,-0.07228915662650602,-0.0671067106710671,-0.06559766763848396,0.010243457517715493,Donald Trump
2016-12-28,Park,2016,dec,Swing,-0.02206736353077821,-0.009042657755061969,-0.03329171868497716,-0.02108047451106121,-0.3089005235602095,-0.2972582972582972,-0.17452830188679247,-0.2454498179927197,-0.051045211473018985,Donald Trump
2017-01-28,Park,2017,jan,Swing,0.0039588281868567785,0.00079349335449308,0.004089539388721475,0.0027020388111029803,-0.011363636363636355,-0.026694045174537998,-0.01857142857142857,-0.019986216402480998,0.00029274004683843563,Donald Trump
2017-02-28,Park,2017,feb,Swing,-0.0003943217665615117,0.0011892963330029096,0.008145766345123207,0.0035113506451085463,-0.01915708812260541,-0.012658227848101222,-0.013100436681222738,-0.01406469760900142,0.0016827626573017176,Donald Trump
2017-03-28,Park,2017,mar,Swing,0.002366863905325367,0.002573747772718349,0.0072294280246651965,0.004312800065098932,-0.01171875,0.008547008547008517,0.005899705014749346,0.0035663338088445244,0.004236359652326271,Donald Trump
2017-04-28,Park,2017,apr,Swing,-0.0007870916961826291,0.0025671406003160424,0.0120329322355921,0.005509641873278293,0.0,-0.004237288135593209,0.0,-0.001421464108031234,0.004800349116299341,Donald Trump
2017-05-28,Park,2017,may,Swing,0.002363135092556145,0.0007878668505023613,0.00604922820191911,0.003142626913779312,0.0,0.0042553191489360645,-0.004398826979472137,-0.000711743772242035,0.002750633369525968,Donald Trump
2017-06-28,Park,2017,june,Swing,0.0003929273084479768,0.0015744932099981401,0.00870827285921627,0.004096714595549944,0.0,-0.012711864406779629,0.008836524300441795,0.0,0.0036815130296685705,Donald Trump
2017-07-28,Park,2017,july,Swing,-0.00314218381775333,0.004323049715071692,0.016443987667009274,0.00751999999999997,0.015810276679841806,0.0021459227467810482,-0.004379562043795636,0.0014245014245013454,0.0069044879171460405,Donald Trump
2017-08-28,Park,2017,aug,Swing,0.004334121355398013,0.0009782821365682537,0.008695652173912993,0.004684770525647197,0.0,-0.006423982869379064,-0.010263929618768321,-0.007112375533428139,0.0035000000000000586,Donald Trump
2017-09-28,Park,2017,sept,Swing,0.0007846214201647772,0.004691164972634887,0.008620689655172377,0.005453252193155843,0.0038910505836575733,0.0021551724137931494,0.001481481481481417,0.0021489971346704273,0.005124919923126248,Donald Trump
2017-10-28,Park,2017,oct,Swing,0.0027440219521757125,0.002140077821011665,0.010932220234545877,0.005738091495048003,-0.007751937984496138,0.004301075268817289,0.002958579881656709,0.0014295925661187425,0.005311238580837152,Donald Trump
2016-11-28,Phillips,2016,nov,REP,0.0023255813953488857,0.005108556832694733,-0.014184397163120588,-0.00037023324694562815,-0.016129032258064502,-0.007905138339920903,0.07608695652173902,0.017825311942959,0.002759043531575633,Donald Trump
2016-12-28,Phillips,2016,dec,REP,-0.002320185614849146,0.0019059720457432763,0.008633093525179936,0.002962962962963056,0.0,-0.015936254980079667,-0.015151515151515138,-0.012259194395796813,0.00030571690614489283,Donald Trump
2017-01-28,Phillips,2017,jan,REP,-0.0023255813953488857,-0.0025364616360177283,-0.0014265335235378318,-0.0022156573116691725,-0.11475409836065575,-0.1862348178137652,-0.1743589743589744,-0.16666666666666666,-0.030562347188264005,Donald Trump
2017-02-28,Phillips,2017,feb,REP,-0.009324009324009341,0.0006357279084552303,0.005714285714285783,0.00037009622501860134,-0.0092592592592593,-0.00497512437810943,-0.012422360248447228,-0.008510638297872353,-0.0009457755359394416,Donald Trump
2017-03-28,Phillips,2017,mar,REP,0.009411764705882451,-0.0012706480304955914,0.004261363636363536,0.0018497965223824853,-0.009345794392523366,-0.010000000000000007,0.0,-0.006437768240343368,0.0006311139160617428,Donald Trump
2017-04-28,Phillips,2017,apr,REP,0.004662004662004726,-0.0006361323155216202,0.005657708628005631,0.0018463810930575695,-0.018867924528301886,0.0,0.0,-0.004319654427645814,0.000946073793755886,Donald Trump
2017-05-28,Phillips,2017,may,REP,0.0,0.0031826861871420147,0.005625879043600568,0.0033173608551420037,0.0,0.0,0.0,0.0,0.002835538752362865,Donald Trump
2017-06-28,Phillips,2017,june,REP,0.002320185614849146,0.0006345177664974777,0.009790209790209836,0.0033063923585598953,0.0,0.0,-0.006289308176100628,-0.002169197396963085,0.0025133521834748147,Donald Trump
2017-07-28,Phillips,2017,july,REP,0.002314814814814881,0.003804692454026704,0.0027700831024930483,0.0032954961552544852,0.0,-0.010101010101010057,-0.012658227848101222,-0.008695652173912993,0.001566906925728695,Donald Trump
2017-08-28,Phillips,2017,aug,REP,0.0023094688221709787,0.0,-0.0013812154696132286,0.0,-0.019230769230769273,-0.015306122448979553,-0.006410256410256388,-0.013157894736842146,-0.0018773466833541532,Donald Trump
2017-09-28,Phillips,2017,sept,REP,-0.0023041474654378336,-0.0012634238787112562,0.004149377593360981,0.0,-0.009803921568627416,0.0,0.0,-0.0022222222222222365,-0.00031347962382444194,Donald Trump
2017-10-28,Phillips,2017,oct,REP,0.0,0.0037950664136623398,0.004132231404958775,0.003284671532846728,-0.00990099009900991,-0.005181347150259086,-0.006451612903225823,-0.0066815144766146925,0.0018814675446847675,Donald Trump
2016-11-28,Pitkin,2016,nov,DEM,0.008054522924411334,0.0060690943043884005,0.01540666427803661,0.010982014961005815,-0.004842615012106588,0.0,-0.02795248078266943,-0.015982564475118033,0.006136170768326954,Hillary Clinton
2016-12-28,Pitkin,2016,dec,DEM,0.0006146281499692652,0.0018561484918793172,0.002999294283698051,0.0018891687657429657,-0.23236009732360094,-0.2540322580645161,-0.15959741193386054,-0.1989664082687338,-0.03341335236488674,Hillary Clinton
2017-01-28,Pitkin,2017,jan,DEM,-0.00020475020475019257,-0.0027790643816582032,0.0017590149516271134,0.00023570081709611837,-0.0015847860538826806,0.0,0.0,-0.0004608294930875667,0.00013424620754465266,Hillary Clinton
2017-02-28,Pitkin,2017,feb,DEM,-0.0004095842719639142,0.0,0.0007023705004389758,0.00015709685020826036,-0.011111111111111072,-0.008108108108108136,0.0,-0.004610419548178868,-0.0005369127516778871,Hillary Clinton
2017-03-28,Pitkin,2017,mar,DEM,0.003482892849825836,0.00046446818392942285,0.0012282856641516735,0.0019634021833032644,0.0,-0.00544959128065392,-0.0025662959794696683,-0.0023158869847151875,0.0013430029546064315,Hillary Clinton
2017-04-28,Pitkin,2017,apr,DEM,0.0008166598611678566,-0.0004642525533889996,0.004556607080266285,0.002273083555416111,-0.0016051364365970988,0.005479452054794498,0.0017152658662091813,0.0013927576601671099,0.0021459227467810482,Hillary Clinton
2017-05-28,Pitkin,2017,may,DEM,0.0016319869441043802,-0.0009289363678588457,0.0062805303558968175,0.003284585907562309,-0.008038585209003246,-0.00544959128065392,0.0,-0.0032452480296708552,0.0023420770877944364,Hillary Clinton
2017-06-28,Pitkin,2017,june,DEM,-0.0018329938900203398,0.0018596001859600972,0.007281553398058359,0.002884090731935407,0.0016207455429497752,-0.005479452054794498,-0.001712328767123239,-0.0013953488372092648,0.002269844448895109,Hillary Clinton
2017-07-28,Pitkin,2017,july,DEM,-0.004080799836768012,0.002320185614849146,0.0056798623063683,0.0013990362194933323,0.009708737864077666,-0.0027548209366391463,-0.005145797598627766,-0.00046576618537497167,0.0011323519616333044,Hillary Clinton
2017-08-28,Pitkin,2017,aug,DEM,0.0010243802499487753,-0.007407407407407419,0.004963203833647123,0.0013970816516610807,0.0016025641025640967,0.005524861878453136,0.006896551724137946,0.005125815470643058,0.0019294743845641449,Hillary Clinton
2017-09-28,Pitkin,2017,sept,DEM,-0.00020466639377814122,0.0,0.002213896457765596,0.0009300883583940325,0.008000000000000007,0.002747252747252737,0.0008561643835616195,0.003245248029670744,0.001261703964406724,Hillary Clinton
2017-10-28,Pitkin,2017,oct,DEM,0.0020470829068577334,0.0027985074626866173,0.004757858963466477,0.003407155025553665,0.0063492063492063275,-0.002739726027397249,-0.0051325919589392255,-0.0013863216266173373,0.002719193526993013,Hillary Clinton
2016-11-28,Prowers,2016,nov,REP,0.00723589001447178,0.006139154160982319,-0.030114226375908663,-0.004807692307692291,0.0,-0.010638297872340384,0.18619246861924688,0.08204633204633205,0.007559098405717445,Donald Trump
2016-12-28,Prowers,2016,dec,REP,-0.0035919540229885087,-0.0006779661016949046,0.01124197002141325,0.0022544283413847843,-0.005494505494505475,-0.013440860215053752,-0.01058201058201058,-0.01070472792149868,0.0002728140772063625,Donald Trump
2017-01-28,Prowers,2017,jan,REP,0.00432588320115368,-0.00033921302578021617,0.006352567496029637,0.002731362467866427,-0.2375690607734806,-0.1989100817438693,-0.18181818181818174,-0.19657348963029755,-0.02741033683349248,Donald Trump
2017-02-28,Prowers,2017,feb,REP,0.0,0.004071937563624006,0.0073645449763282125,0.0041659990386155865,0.0,-0.003401360544217691,-0.008714596949891074,-0.00561167227833892,0.002944475602916441,Donald Trump
2017-03-28,Prowers,2017,mar,REP,0.004307250538406304,0.002365664075701268,0.012532637075717943,0.005903941279719271,-0.01449275362318836,-0.030716723549488067,-0.015384615384615332,-0.020316027088036148,0.002656228156018514,Donald Trump
2017-04-28,Prowers,2017,apr,REP,-0.0014295925661186315,0.00033715441672277363,0.009283135636926287,0.0026967005076141692,-0.007352941176470562,0.0,-0.006696428571428603,-0.004608294930875556,0.0018126045733408702,Donald Trump
2017-05-28,Prowers,2017,may,REP,-0.0007158196134574579,0.0013481631277385553,0.006642820643842695,0.0025312450561620907,0.0,-0.0035211267605633756,-0.0044943820224718775,-0.0034722222222222103,0.001809324982602556,Donald Trump
2017-06-28,Prowers,2017,june,REP,-0.0035816618911175273,0.0037024570851564853,0.010659898477157316,0.004260691178791243,-0.007407407407407419,-0.007067137809187329,-0.004514672686230292,-0.005807200929152101,0.003056404556821324,Donald Trump
2017-07-28,Prowers,2017,july,REP,0.005032350826743359,0.0016767270288398086,0.01406328478151675,0.00628535512256434,-0.0074626865671642015,0.0,-0.004535147392290218,-0.003504672897196248,0.005124653739612128,Donald Trump
2017-08-28,Prowers,2017,aug,REP,0.0007153075822603494,0.0016739203213926857,0.011887072808320907,0.004684572142410914,-0.015037593984962403,-0.007117437722419906,-0.002277904328018221,-0.005861664712778381,0.0034449497037343235,Donald Trump
2017-09-28,Prowers,2017,sept,REP,0.0035739814152966343,-0.0006684491978609097,0.009300048947626037,0.003419334783960171,0.0,0.0,-0.0091324200913242,-0.004716981132075526,0.0024718483932986146,Donald Trump
2017-10-28,Prowers,2017,oct,REP,0.0,0.000668896321070145,0.013094083414161071,0.004491945477075543,-0.022900763358778664,-0.007168458781361964,0.0,-0.005924170616113722,0.003287671232876655,Donald Trump
2016-11-28,Pueblo,2016,nov,DEM,-0.0014213294167811918,0.0025140432886829878,-0.010932270916334641,-0.003422652101043977,0.02800570816981796,0.02675683622463976,0.07673368896183841,0.0495771540629979,0.004074061232273607,Donald Trump
2016-12-28,Pueblo,2016,dec,DEM,0.0016605778811025207,0.005799145801496763,0.010859757669502423,0.00562270153079325,-0.4853374978309908,-0.5148911798396334,-0.41336382113821135,-0.45828224440941207,-0.06296942175872366,Donald Trump
2017-01-28,Pueblo,2017,jan,DEM,0.0007815460401667806,0.0003506174763332481,0.006216328222130141,0.002387620640325494,-0.006068779501011479,-0.004722550177095664,-0.007795582503248189,-0.00668247467126537,0.001612308826239195,Donald Trump
2017-02-28,Pueblo,2017,feb,DEM,0.00014198830962919298,0.0015966975621153345,0.005227474337853311,0.002130674680147493,-0.006105834464043447,-0.004151838671411667,-0.0048013967699694895,-0.0050998263888888395,0.0015177298440878226,Donald Trump
2017-03-28,Pueblo,2017,mar,DEM,0.00021295222771700042,0.0016719157043429964,0.006429449399602882,0.002567419843347185,-0.01058020477815702,-0.002977963073257928,-0.007675438596491223,-0.0077434834769331,0.0016991182953709494,Donald Trump
2017-04-28,Pueblo,2017,apr,DEM,-0.0006860333080999093,0.0010092384131665801,0.005229699683712674,0.0016405413786548804,-0.0055191445325974975,-0.0005973715651135247,-0.006850828729281777,-0.005275884809848308,0.0010635859349927834,Donald Trump
2017-05-28,Pueblo,2017,may,DEM,0.00044977866155337937,0.0007367767954087334,0.005171339563862842,0.002037331096263806,-0.0062434963579605105,-0.002390914524805776,-0.004450378282154,-0.004640883977900523,0.0014837746494353874,Donald Trump
2017-06-28,Pueblo,2017,june,DEM,0.000449576451658773,0.0022474522416398024,0.006167482799231294,0.002750784870683143,-0.006631762652705042,-0.0005991611743558777,-0.002905677246312077,-0.003663410301953829,0.00222236448606683,Donald Trump
2017-07-28,Pueblo,2017,july,DEM,-0.00196305669213126,-0.0008892325536439262,0.005790851686431564,0.0008150202264165518,-0.0038650737877723436,0.008992805755395628,0.0011208249271463802,0.0010027855153202925,0.0008303980435457881,Donald Trump
2017-08-28,Pueblo,2017,aug,DEM,0.0009242144177448176,0.00251528519464439,0.006308761828928367,0.003078664852571577,-0.004938271604938316,-0.005941770647653001,-0.00559785042543659,-0.005454140694568066,0.0023797149812632146,Donald Trump
2017-09-28,Pueblo,2017,sept,DEM,0.00037881478324686135,0.0009263905508163359,0.0056909826835873645,0.00224745799629722,-0.0031903580290677525,0.0059772863120144395,-0.005404188245890618,-0.0025741466144375558,0.0018555913332969356,Donald Trump
2017-10-28,Pueblo,2017,oct,DEM,0.0007810096324520899,0.001503991361690549,0.0080796465532893,0.0033488096414107105,-0.008534850640113834,0.0011883541295305555,-0.00384876613085805,-0.00437612208258531,0.0027237566051097058,Donald Trump
2016-11-28,Rio Blanco,2016,nov,REP,0.011799410029498471,0.03427719821162434,-0.01597051597051602,0.021631482929372003,0.0,-0.03812316715542519,0.06666666666666665,0.013422818791946291,0.020296813618507104,Donald Trump
2016-12-28,Rio Blanco,2016,dec,REP,-0.008746355685131156,0.0,0.013732833957553092,0.0020408163265306367,-0.42372881355932196,-0.41463414634146345,-0.3152173913043478,-0.366887417218543,-0.057540106951871624,Donald Trump
2017-01-28,Rio Blanco,2017,jan,REP,0.002941176470588225,0.0007204610951008218,0.014778325123152802,0.0038187372708757827,-0.029411764705882363,-0.03125,-0.015873015873015928,-0.02301255230125521,0.000907852927825692,Donald Trump
2017-02-28,Rio Blanco,2017,feb,REP,-0.0058651026392961825,0.0007199424046075986,0.0024271844660195274,0.0005072279989855044,0.0,0.010752688172043,-0.0040322580645161255,0.0021413276231263545,0.0006802721088434716,Donald Trump
2017-03-28,Rio Blanco,2017,mar,REP,0.0029498525073745623,-0.0003597122302158029,0.013317191283293006,0.002788339670468876,0.03030303030303028,-0.010638297872340384,0.004048582995951343,0.0,0.0024926353954226603,Donald Trump
2017-04-28,Rio Blanco,2017,apr,REP,0.002941176470588225,-0.0014393666786614025,0.0,-0.0007583417593528541,0.0,0.0,0.0,0.0,-0.0006781193490054128,Donald Trump
2017-05-28,Rio Blanco,2017,may,REP,-0.002932551319648091,-0.0003603603603603567,0.008363201911588902,0.0012648621300277438,0.0,-0.010752688172043,-0.0040322580645161255,-0.006410256410256388,0.0004523863379326532,Donald Trump
2017-06-28,Rio Blanco,2017,june,REP,0.0,-0.0014419610670511895,0.013033175355450231,0.0017685699848408733,0.0,-0.0054347826086956754,-0.004048582995951454,-0.004301075268817178,0.001130454442686002,Donald Trump
2017-07-28,Rio Blanco,2017,july,REP,-0.020588235294117685,-0.0010830324909747446,0.014035087719298291,0.0005044136191676428,0.0,-0.010928961748633892,0.0,-0.004319654427645814,0.0,Donald Trump
2017-08-28,Rio Blanco,2017,aug,REP,-0.018018018018018056,0.0021684134441632974,0.02537485582468291,0.005545752457776665,0.0,0.0,0.008130081300812941,0.00433839479392617,0.005420054200542035,Donald Trump
2017-09-28,Rio Blanco,2017,sept,REP,0.006116207951070375,0.0007212405337180262,0.006749156355455589,0.0025068939583856586,0.0,0.0,-0.0040322580645161255,-0.002159827213822907,0.0020215633423179558,Donald Trump
2017-10-28,Rio Blanco,2017,oct,REP,-0.012158054711246202,-0.0003603603603603567,0.013407821229050263,0.001750437609402411,-0.029411764705882363,-0.011049723756906049,0.0,-0.00649350649350644,0.0008966599417170595,Donald Trump
2016-11-28,Rio Grande,2016,nov,Swing,0.004158964879852123,0.002888086642599319,0.025028441410694047,0.009115361625821938,-0.019498607242339868,0.008695652173912993,0.02857142857142847,0.008928571428571397,0.009084121453459382,Donald Trump
